path,x_mean,x_std,x_skew,x_kurtosis,x_rms,x_peak_to_peak,x_crest_factor,x_median,x_iqr,x_spectral_centroid,x_dominant_freq,x_spectral_entropy,y_mean,y_std,y_skew,y_kurtosis,y_rms,y_peak_to_peak,y_crest_factor,y_median,y_iqr,y_spectral_centroid,y_dominant_freq,y_spectral_entropy,z_mean,z_std,z_skew,z_kurtosis,z_rms,z_peak_to_peak,z_crest_factor,z_median,z_iqr,z_spectral_centroid,z_dominant_freq,z_spectral_entropy,resultant_mean,resultant_std,corr_xy,corr_yz,label
2021-08-24 10:20:36,-0.19,0.002,0.0,-2.0,0.1900105260242179,0.004,1.010470335598766,-0.19,0.002,0.0,0.0,0.0,0.98,0.0,,,0.98,0.0,0.9999999999989796,0.98,0.0,0.0,0.0,0.0,-0.064,0.004,0.0,-2.0,0.0641248781675255,0.008,1.060430864621532,-0.064,0.004,0.0,0.0,0.0,1.0003077505212348,0.0006358043308857,0.0,0.0,misalignment_like
2021-08-24 10:20:41,-0.186,0.002,0.0,-2.0,0.1860107523773827,0.004,1.0106942614670509,-0.186,0.004,0.1060383153105917,0.0,0.9194149936739352,0.986,0.002,0.0,-2.0,0.9860020283954796,0.004,1.0020263362001087,0.986,0.004,0.1040240167278143,0.0,0.9183488645301984,-0.065,0.0033166247903554,0.4933822002181586,-1.371900826446281,0.0650845603810919,0.008,1.0447946425510506,-0.066,0.005,0.1176585058120241,0.0,0.942797803296582,1.0055010474600652,0.0019088102870017,3.1885708266441005e-17,0.3015113445777636,normal_like
2021-08-24 10:20:46,-0.1888,0.0029933259094191,0.3436215967445399,-1.153061224489799,0.188823727322601,0.008,1.016821364144325,-0.188,0.004,0.0985145684799703,0.0,0.9421541764292872,0.9888,0.0016,1.4999999999999578,0.2499999999999165,0.9888012944975344,0.004,1.0032349325585053,0.988,0.0,0.0964486559955703,0.0,0.9299902401485862,-0.0648,0.0046647615158762,-0.3631734744194309,-1.3719723183391015,0.0649676842745683,0.0119999999999999,1.108243287456625,-0.064,0.008,0.0947358998806707,0.0,0.9202851491533728,1.0087608416534104,0.0021827383497288,-0.5345224838248487,-0.7717436331412894,normal_like
2021-08-24 10:20:51,-0.186,0.002,0.0,-2.0,0.1860107523773827,0.004,1.0106942614670509,-0.186,0.004,0.1060383153105917,0.0,0.9194149936739352,0.986,0.002,0.0,-2.0,0.9860020283954796,0.004,1.0020263362001087,0.986,0.004,0.1035533905932737,0.0,0.9182958340544896,-0.068,0.0,,,0.068,0.0,0.999999999985294,-0.068,0.0,0.1035533905932737,0.0,0.9182958340544896,1.0056937994740007,0.0019954196422343,-2.105385093695265e-17,0.0,normal_like
2021-08-24 10:20:56,-0.186,0.002,0.0,-2.0,0.1860107523773827,0.004,1.0106942614670509,-0.186,0.002,0.0,0.0,0.0,0.986,0.006,0.0,-2.0,0.9860182554090974,0.012,1.006066565762938,0.986,0.006,0.0,0.0,0.0,-0.064,0.004,0.0,-2.0,0.0641248781675255,0.008,1.060430864621532,-0.064,0.004,0.0,0.0,0.0,1.005439211281106,0.0059993681689757,-0.9999999999999998,1.0,misalignment_like
2021-08-24 10:21:01,-0.188,0.0074833147735478,0.6872431934890911,-1.0,0.1881488772222678,0.02,1.0417282467618216,-0.19,0.008,0.1110950409397034,0.0,0.9264665045114432,0.988,0.0,,,0.988,0.0,0.999999999998988,0.988,0.0,0.1035533905932737,0.0,0.9182958340544896,-0.066,0.002,0.0,-2.0,0.0660302960768767,0.004,1.0298303057705542,-0.066,0.004,0.1104940760701473,0.0,0.9253491340369744,1.0079196363204257,0.0014165873434061,0.0,0.0,normal_like
2021-08-24 10:21:06,-0.186,0.002,0.0,-2.0,0.1860107523773827,0.004,1.0106942614670509,-0.186,0.004,0.1060383153105917,0.0,0.9194149936739352,0.987,0.0033166247903554,0.4933822002181587,-1.371900826446281,0.9870055724260122,0.008,1.0050601817380895,0.986,0.005,0.1040240167278143,0.0,0.9183488645301984,-0.067,0.0017320508075688,1.1547005383792517,-0.6666666666666665,0.0670223843204641,0.004,1.0145864055484335,-0.068,0.001,0.1035533905932737,0.0,0.9182958340544896,1.0066075041397566,0.0036513846045114,-0.9045340337332908,-0.5222329678670936,normal_like
2021-08-24 10:21:11,-0.188,0.004,0.0,-2.0,0.1880425483766905,0.008,1.021045511542211,-0.188,0.004,0.0,0.0,0.0,0.988,0.004,0.0,-2.0,0.988008097132812,0.008,1.0040403544037428,0.988,0.004,0.0,0.0,0.0,-0.068,0.0,,,0.068,0.0,0.999999999985294,-0.068,0.0,0.0,0.0,0.0,1.0080288802757993,0.0046665329655167,-1.0,0.0,misalignment_like
2021-08-24 10:21:16,-0.1906666666666666,0.0049888765156985,0.3818017741606119,-1.4999999999999971,0.1907319235646373,0.012,1.027620318276451,-0.192,0.006,0.1666666666666666,0.0,1.0,0.9906666666666668,0.0018856180831641,-0.7071067811866064,-1.4999999999999447,0.9906684611917348,0.004,1.0013440811527017,0.992,0.002,0.1666666666666666,0.0,1.0,-0.0666666666666666,0.0067986926847903,-0.5280049792181875,-1.5,0.0670124366566883,0.016,1.134117841263134,-0.064,0.008,0.1666666666666666,0.0,1.0,1.0110839663218048,0.0015957381680974,0.1889822365046136,0.9707253433941508,normal_like
2021-08-24 10:21:21,-0.1866666666666666,0.0037712361663282,-0.7071067811865404,-1.5000000000000069,0.1867047580182858,0.008,1.0283615802665682,-0.184,0.004,0.1666666666666666,0.3333333333333333,1.0,0.9893333333333332,0.0018856180831641,0.7071067811866064,-1.4999999999999447,0.9893351302768946,0.004,1.0026935965787012,0.988,0.002,0.1666666666666666,0.0,1.0,-0.06,0.0032659863237109,-3.2925269420513378e-15,-1.5000000000000004,0.0600888231426333,0.008,1.0650899227468242,-0.06,0.004,0.1666666666666666,0.0,1.0,1.0085881487489867,0.0018109490399169,0.5,-0.8660254037844388,normal_like
2021-08-24 10:21:26,-0.184,0.0032659863237109,2.545376597508913e-14,-1.5000000000000004,0.1840289832245634,0.008,1.0215782139575769,-0.184,0.004,0.1666666666666666,0.0,1.0,0.9813333333333332,0.0018856180831641,0.7071067811866064,-1.4999999999999447,0.981335144925864,0.004,1.0027155402381258,0.98,0.002,0.1666666666666666,0.0,1.0,-0.0626666666666666,0.0018856180831641,0.7071067811865404,-1.5000000000000069,0.0626950290427133,0.004,1.02081458412559,-0.064,0.002,0.1666666666666666,0.0,1.0,1.000404887369989,0.0024619760843636,-0.8660254037844386,-0.5,normal_like
2021-08-24 10:21:31,-0.188,0.0028284271247461,0.0,-1.0,0.1880212753919087,0.008,1.021161034030733,-0.188,0.002,0.1084467999897224,0.0,0.9220823194977272,0.985,0.0033166247903554,-0.4933822002181586,-1.3719008264462809,0.9850055837405188,0.008,1.003039999273006,0.986,0.005,0.1044956815079452,0.0,0.9184867196565678,-0.065,0.0033166247903554,0.4933822002181587,-1.371900826446281,0.0650845603810919,0.008,1.0447946425510506,-0.066,0.005,0.1035533905932737,0.0,0.9182958340544896,1.0048961089350044,0.0027946819654647,0.8528028654224417,0.0909090909090909,normal_like
2021-08-24 10:21:36,-0.187,0.0033166247903554,-0.4933822002181586,-1.3719008264462809,0.1870294094520966,0.008,1.0265765184279745,-0.186,0.005,0.1060383153105917,0.0,0.9194149936739352,0.983,0.0043588989435406,-0.6520236646847541,-0.9030470914127426,0.9830096642454744,0.012,1.0050765887000217,0.984,0.003,0.1044995204420945,0.0,0.918488150527754,-0.07,0.0019999999999999,1.0443155233482052e-14,-2.0,0.0700285656000463,0.0039999999999999,1.0281518603448896,-0.07,0.0039999999999999,0.110102654250921,0.0,0.9246589932549956,1.0030800269054805,0.0047391585012896,-0.7608859102526822,0.2294157338705618,normal_like
2021-08-24 10:21:41,-0.184,0.0028284271247461,0.0,-1.0,0.1840217378463751,0.008,1.0216184359476292,-0.184,0.002,0.1060383153105917,0.0,0.9194149936739352,0.985,0.0059160797830996,-0.4346507595746658,-1.1542857142857146,0.9850177663372373,0.016,1.0070884342398403,0.986,0.007,0.1040221169573366,0.0,0.918348468652219,-0.065,0.0017320508075688,-1.1547005383792517,-0.6666666666666665,0.0650230728280354,0.004,1.0457826282493874,-0.064,0.001,0.1035533905932737,0.0,0.9182958340544896,1.004148321013674,0.0061765204944997,-0.7171371656006361,0.0975900072948533,normal_like
2021-08-24 10:21:46,-0.183,0.0017320508075688,1.1547005383792517,-0.6666666666666665,0.1830081965377507,0.004,1.0054194483089136,-0.184,0.001,0.1035533905932737,0.0,0.9182958340544896,0.986,0.0034641016151377,1.1547005383792512,-0.6666666666666674,0.9860060851739202,0.008,1.0060789836038553,0.984,0.002,0.1044918736008778,0.0,0.9184853050846772,-0.065,0.0033166247903554,0.4933822002181587,-1.371900826446281,0.0650845603810919,0.008,1.0447946425510506,-0.066,0.005,0.1035533905932737,0.0,0.9182958340544896,1.0049491604302712,0.0036311087140632,-0.3333333333333333,-0.5222329678670935,normal_like
2021-08-24 10:21:51,-0.186,0.006,0.0,-2.0,0.1860967490312498,0.012,1.0317214083451136,-0.186,0.006,0.0,0.0,0.0,0.992,0.0,,,0.992,0.0,0.999999999998992,0.992,0.0,0.0,0.0,0.0,-0.062,0.002,0.0,-2.0,0.0620322496770832,0.004,1.0317214083340256,-0.062,0.002,0.0,0.0,0.0,1.0112087013226927,0.0009810042167381,0.0,0.0,misalignment_like
2021-08-24 10:21:56,-0.188,0.0032659863237109,2.545376597508913e-14,-1.5000000000000004,0.1880283666542542,0.008,1.021122522177878,-0.188,0.004,0.1666666666666666,0.3333333333333333,1.0,0.9813333333333332,0.0018856180831641,0.7071067811866064,-1.4999999999999447,0.981335144925864,0.004,1.0027155402381258,0.98,0.002,0.1666666666666666,0.0,1.0,-0.064,0.0032659863237109,0.0,-1.4999999999999998,0.0640832791503888,0.008,1.0611192326684522,-0.064,0.004,0.1666666666666666,0.0,1.0,1.001235931900801,0.0025707335012363,-0.8660254037844384,-0.8660254037844386,normal_like
2021-08-24 10:22:01,-0.188,0.0032659863237109,2.545376597508913e-14,-1.5000000000000004,0.1880283666542542,0.008,1.021122522177878,-0.188,0.004,0.1666666666666666,0.0,1.0,0.9893333333333332,0.0049888765156985,0.3818017741606284,-1.499999999999989,0.9893459118697228,0.012,1.006725744807188,0.988,0.006,0.1666666666666666,0.0,1.0,-0.0666666666666666,0.0018856180831641,0.7071067811865404,-1.5000000000000069,0.0666933280021322,0.004,1.0195922446216263,-0.068,0.002,0.1666666666666666,0.0,1.0,1.0092466911785392,0.0053959563721502,-0.6546536707079772,-0.7559289460184546,normal_like
2021-08-24 10:22:06,-0.1896,0.0019595917942265,-0.40824829046388,-1.833333333333324,0.1896101263118613,0.004,1.0126041458523969,-0.188,0.004,0.0984790462858238,0.0,0.9419376144210522,0.988,0.0025298221281347,1.317696541395417e-13,-0.5000000000000004,0.988003238861088,0.008,1.0040452915341809,0.988,0.0,0.0968073745887577,0.0,0.932059090930112,-0.0656,0.0040792156108742,-0.2715454178836333,-1.0443786982248549,0.0657267069006199,0.0119999999999999,1.0954451149936653,-0.064,0.004,0.0885688795855843,0.0,0.8894550444813186,1.0081744891529598,0.0025689338584089,-0.6454972243679029,0.6201736729460431,normal_like
2021-08-24 10:22:11,-0.1893333333333333,0.0018856180831641,-0.7071067811865182,-1.500000000000027,0.1893427227718738,0.004,1.0140342189454714,-0.188,0.002,0.1666666666666666,0.3333333333333333,1.0,0.9853333333333332,0.0018856180831641,0.7071067811866064,-1.4999999999999447,0.9853351375716454,0.004,1.002704523898254,0.984,0.002,0.1666666666666666,0.0,1.0,-0.068,0.0032659863237109,6.458418232485335e-15,-1.5000000000000004,0.0680783861931719,0.0079999999999999,1.0576043884859856,-0.068,0.004,0.1666666666666666,0.0,1.0,1.0056668333460126,0.0022106502368278,-0.9999999999999998,-9.99690602380737e-16,normal_like
2021-08-24 10:22:16,-0.189,0.0051961524227066,1.1547005383792517,-0.666666666666667,0.1890714150790647,0.012,1.015489305555232,-0.192,0.003,0.1109352513737749,0.0,0.9261626656714028,0.985,0.0033166247903554,-0.4933822002181587,-1.371900826446281,0.9850055837405188,0.008,1.003039999273006,0.986,0.005,0.1040240167278143,0.0,0.9183488645301984,-0.067,0.0017320508075688,1.1547005383792512,-0.6666666666666674,0.0670223843204641,0.004,1.0145864055484335,-0.068,0.001,0.1104940760701473,0.0,0.9253491340369744,1.0052179236829946,0.0035952616663168,-0.1740776559556978,-0.1740776559556978,normal_like
2021-08-24 10:22:21,-0.192,0.0,,,0.192,0.0,0.9999999999947916,-0.192,0.0,0.0,0.0,-0.0,0.98,0.0,,,0.98,0.0,0.9999999999989796,0.98,0.0,0.0,0.0,-0.0,-0.068,0.0,,,0.068,0.0,0.999999999985294,-0.068,0.0,0.0,0.0,-0.0,1.0009435548521204,0.0,0.0,0.0,misalignment_like
2021-08-24 10:22:26,-0.188,2.775557561562892e-17,,,0.188,0.0,0.9999999999946808,-0.188,0.0,0.1666666666666666,0.0,1.0,0.9866666666666668,0.0018856180831641,-0.7071067811866064,-1.4999999999999447,0.9866684684668232,0.004,1.0013495227370997,0.988,0.002,0.1666666666666666,0.0,1.0,-0.06,0.0032659863237109,-3.2925269420513378e-15,-1.5000000000000004,0.0600888231426333,0.008,1.0650899227468242,-0.06,0.004,0.1666666666666666,0.3333333333333333,1.0,1.006213626962632,0.0018628601767961,-1.962615573354717e-14,-4.989190694683639e-16,normal_like
2021-08-24 10:22:31,-0.188,0.0032659863237109,2.545376597508913e-14,-1.5000000000000004,0.1880283666542542,0.008,1.021122522177878,-0.188,0.004,0.1666666666666666,0.0,1.0,0.984,0.0032659863237109,0.0,-1.4999999999999998,0.9840054200392732,0.008,1.0040595101189211,0.984,0.004,0.1666666666666666,0.0,1.0,-0.068,0.0056568542494923,0.7071067811865525,-1.499999999999995,0.0682348884369279,0.0119999999999999,1.0551786871535245,-0.072,0.0059999999999999,0.1666666666666666,0.0,1.0,1.0041267308533646,0.0026156679965602,0.9999999999999998,1.3344778896594257e-17,normal_like
2021-08-24 10:22:36,-0.188,2.775557561562892e-17,,,0.188,0.0,0.9999999999946808,-0.188,0.0,0.1666666666666666,0.0,1.0,0.9893333333333332,0.0018856180831641,0.7071067811866064,-1.4999999999999447,0.9893351302768946,0.004,1.0026935965787012,0.988,0.002,0.1666666666666666,0.0,1.0,-0.0626666666666666,0.0018856180831641,0.7071067811865404,-1.5000000000000069,0.0626950290427133,0.004,1.02081458412559,-0.064,0.002,0.1666666666666666,0.0,1.0,1.0089871261289831,0.001909443018735,1.962615573354717e-14,-0.5,normal_like
2021-08-24 10:22:41,-0.188,0.004,0.0,-2.0,0.1880425483766905,0.008,1.021045511542211,-0.188,0.004,0.0,0.0,0.0,0.984,0.004,0.0,-2.0,0.9840081300477146,0.008,1.0040567448879592,0.984,0.004,0.0,0.0,0.0,-0.072,0.008,2.6883369907973388e-15,-2.0,0.0724430811050993,0.016,1.1043152607332214,-0.072,0.0079999999999999,0.0,0.0,0.0,1.0044218436512955,0.0040938974256593,-1.0,1.0,misalignment_like
2021-08-24 10:22:46,-0.187,0.0033166247903554,-0.4933822002181587,-1.371900826446281,0.1870294094520966,0.008,1.0265765184279745,-0.186,0.005,0.1084467999897224,0.0,0.9220823194977272,0.986,0.0034641016151377,1.1547005383792517,-0.6666666666666665,0.9860060851739202,0.008,1.0060789836038553,0.984,0.002,0.1035533905932737,0.0,0.9182958340544896,-0.064,0.0028284271247461,0.0,-1.0,0.0640624695121878,0.008,1.0614639197760172,-0.064,0.002,0.1035533905932737,0.0,0.9182958340544896,1.005624389014551,0.0034041473396482,-0.1740776559556978,0.816496580927726,normal_like
2021-08-24 10:22:51,-0.184,0.0,,,0.184,0.0,0.9999999999945652,-0.184,0.0,0.0,0.0,0.0,0.988,0.0,,,0.988,0.0,0.999999999998988,0.988,0.0,0.0,0.0,0.0,-0.062,0.006,-1.7156338630729449e-15,-2.0,0.0622896460095897,0.012,1.0916742083979647,-0.062,0.0059999999999999,0.0,0.0,0.0,1.0069160161157713,0.0003694449130275,0.0,0.0,misalignment_like
2021-08-24 10:22:56,-0.192,0.004,0.0,-2.0,0.1920416621465248,0.008,1.0206118704046332,-0.192,0.008,0.1083458246888642,0.0,0.9219438262690682,0.987,0.0017320508075688,-1.1547005383792512,-0.6666666666666674,0.9870015197556689,0.004,1.0010116298945289,0.988,0.001,0.1040240167278143,0.0,0.9183488645301984,-0.063,0.0071414284285428,0.4118470835376519,-0.9619377162629744,0.0634034699365894,0.0199999999999999,1.1355845361598105,-0.064,0.005,0.1264623252630617,0.0,0.974741181155468,1.0075043917591002,0.0026268966720147,-0.5773502691896257,-0.8892972917998879,normal_like
2021-08-24 10:23:01,-0.188,0.0032659863237109,2.545376597508913e-14,-1.5000000000000004,0.1880283666542542,0.008,1.021122522177878,-0.188,0.004,0.1666666666666666,0.3333333333333333,1.0,0.9893333333333332,0.0037712361663282,-0.7071067811865183,-1.500000000000027,0.9893405210879956,0.008,1.0026881330081143,0.992,0.004,0.1666666666666666,0.0,1.0,-0.0653333333333333,0.0037712361663282,0.7071067811865515,-1.499999999999996,0.0654420863563094,0.008,1.0390866762518003,-0.068,0.004,0.1666666666666666,0.0,1.0,1.0091674876757597,0.0036030290306115,5.727574407735441e-18,0.5,normal_like
2021-08-24 10:23:06,-0.19,0.0034641016151377,1.1547005383792512,-0.666666666666667,0.1900315763235152,0.008,1.010358403132558,-0.192,0.002,0.1084467999897224,0.0,0.9220823194977272,0.986,0.0044721359549995,9.248160396692404e-18,-1.36,0.98601014193567,0.012,1.0060748442724583,0.986,0.006,0.104962662204704,0.0,0.9186948421370804,-0.063,0.0033166247903554,-0.4933822002181586,-1.3719008264462809,0.06308724118235,0.008,1.077872462394925,-0.062,0.005,0.1176585058120241,0.0,0.942797803296582,1.0061225187510496,0.0050475005739309,-0.7745966692414834,-0.6741998624632421,normal_like
2021-08-24 10:23:11,-0.1871999999999999,0.003919183588453,-0.40824829046388,-1.833333333333324,0.1872410211465425,0.008,1.0254163260982616,-0.184,0.008,0.0947531184072761,0.0,0.920459727323404,0.9856,0.0032,-0.8437500000000415,-0.9218749999999534,0.9856051947915048,0.008,1.002429781437992,0.988,0.004,0.0962676267880181,0.0,0.9289531592637826,-0.0656,0.0040792156108742,-0.2715454178836333,-1.0443786982248555,0.0657267069006199,0.0119999999999999,1.0954451149936657,-0.064,0.004,0.0858548703305809,0.0,0.8775120809881602,1.0053791006107164,0.0031087063526141,0.408248290463863,-0.5393193716300062,normal_like
2021-08-24 10:23:16,-0.188,0.0032659863237109,2.545376597508913e-14,-1.5000000000000004,0.1880283666542542,0.008,1.021122522177878,-0.188,0.004,0.1666666666666666,0.0,1.0,0.9866666666666668,0.0037712361663282,0.7071067811865183,-1.500000000000027,0.9866738738475512,0.008,1.00539806139862,0.984,0.004,0.1666666666666666,0.0,1.0,-0.0693333333333333,0.0018856180831641,-0.7071067811865329,-1.5000000000000138,0.069358969619413,0.0039999999999999,1.038077704931903,-0.068,0.002,0.1666666666666666,0.0,1.0,1.0068133859495214,0.0041800166897509,-0.8660254037844386,0.4999999999999999,normal_like
2021-08-24 10:23:21,-0.184,0.004,0.0,-2.0,0.1840434731252374,0.008,1.0214977842275814,-0.184,0.008,0.1085521216101194,0.0,0.9222291232375436,0.987,0.0033166247903554,0.4933822002181587,-1.3719008264462809,0.9870055724260122,0.008,1.0050601817380895,0.986,0.005,0.1044918736008778,0.0,0.9184853050846772,-0.064,0.004,0.0,-2.0,0.0641248781675255,0.008,1.060430864621532,-0.064,0.008,0.1176585058120241,0.0,0.942797803296582,1.0060580901586056,0.0033345504073217,-0.3015113445777636,0.9045340337332908,normal_like
2021-08-24 10:23:26,-0.191,0.0033166247903554,-0.4933822002181587,-1.3719008264462809,0.1910287936411681,0.008,1.0260233353467323,-0.19,0.005,0.1083458246888642,0.0,0.9219438262690682,0.991,0.0033166247903554,0.4933822002181587,-1.3719008264462809,0.9910055499340052,0.008,1.005039780115583,0.99,0.005,0.104488096346256,0.0,0.918483906562308,-0.063,0.0017320508075688,1.1547005383792512,-0.666666666666667,0.0630238050263549,0.004,1.0154893055444902,-0.064,0.001,0.110935251373775,0.0,0.9261626656714028,1.0112074545646852,0.0039349501661468,-1.0,-0.5222329678670936,normal_like
2021-08-24 10:23:31,-0.184,0.0032659863237109,2.545376597508913e-14,-1.5000000000000004,0.1840289832245634,0.008,1.0215782139575769,-0.184,0.004,0.1666666666666666,0.0,1.0,0.984,0.0032659863237109,0.0,-1.4999999999999998,0.9840054200392732,0.008,1.0040595101189211,0.984,0.004,0.1666666666666666,0.0,1.0,-0.0653333333333333,0.0082192186706253,-0.2390631469295422,-1.5000000000000004,0.0658483105326173,0.0199999999999999,1.1541678045209676,-0.064,0.01,0.1666666666666666,0.3333333333333333,1.0,1.0032216428915126,0.0039583541261216,-0.5,-0.5960395606792697,normal_like
